Title,"Video Directory","1080p URL","720p URL","360p URL","File Name 720p","Audio Directory","Audio URL","Document Directory","Document URL",Category,"Release Date","YouTube URL",GUID
"Master, the Tempest Is Raging","/Videos/General Conference/2015-April/04-Priesthood",http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-3061-master-the-tempest-is-raging-1080p-eng.mp4,http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-3061-master-the-tempest-is-raging-720p-eng.mp4,http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-3061-master-the-tempest-is-raging-360p-eng.mp4,2015-04-3061-master-the-tempest-is-raging-720p-eng.mp4,"/Audio/General Conference/2015-April/04-Priesthood",http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-3061-master-the-tempest-is-raging-256k-eng.mp3,,,"Priesthood Session April 2015",20150716,https://youtu.be/bsQ4NHCYrmg,35E11A4F-B2E3-4164-B323-08AC04FC94D1
"The Greatest Generation of Young Adults","/Videos/General Conference/2015-April/04-Priesthood",http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-3010-elder-m-russell-ballard-1080p-eng.mp4,http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-3010-elder-m-russell-ballard-720p-eng.mp4,http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-3010-elder-m-russell-ballard-360p-eng.mp4,2015-04-3010-elder-m-russell-ballard-720p-eng.mp4,"/Audio/General Conference/2015-April/04-Priesthood",http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-3010-elder-m-russell-ballard-64k-eng.mp3,,,"Priesthood Session April 2015",20150412,https://youtu.be/9bLsSj__J_c,6F263405-FD21-4EC0-99DE-0A853A9E7AC7
"Yes, We Can and Will Win!","/Videos/General Conference/2015-April/04-Priesthood",http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-3020-elder-ulisses-soares-1080p-eng.mp4,http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-3020-elder-ulisses-soares-720p-eng.mp4,http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-3020-elder-ulisses-soares-360p-eng.mp4,2015-04-3020-elder-ulisses-soares-720p-eng.mp4,"/Audio/General Conference/2015-April/03-Sat PM",http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-3020-elder-ulisses-soares-64k-eng.mp3,,,"Priesthood Session April 2015",20150420,https://youtu.be/4vWaZ2Hs9dg,
"Fatherhood—Our Eternal Destiny","/Videos/General Conference/2015-April/04-Priesthood",http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-3030-larry-m-gibson-1080p-eng.mp4,http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-3030-larry-m-gibson-720p-eng.mp4,http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-3030-larry-m-gibson-360p-eng.mp4,2015-04-3030-larry-m-gibson-720p-eng.mp4,"/Audio/General Conference/2015-April/04-Priesthood",http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-3030-larry-m-gibson-64k-eng.mp3,,,"Priesthood Session April 2015",20150424,https://youtu.be/0A9YOGXLh08,69E6B09A-E6EF-4A0C-89AB-FCE0882103DD
"On Being Genuine","/Videos/General Conference/2015-April/04-Priesthood",http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-3040-president-dieter-f-uchtdorf-1080p-eng.mp4,http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-3040-president-dieter-f-uchtdorf-720p-eng.mp4,http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-3040-president-dieter-f-uchtdorf-360p-eng.mp4,2015-04-3040-president-dieter-f-uchtdorf-720p-eng.mp4,"/Audio/General Conference/2015-April/04-Priesthood",http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-3040-president-dieter-f-uchtdorf-64k-eng.mp3,"/Docs/General Conference/2015-April/04-Priesthood",http://media.ldscdn.org/pdf/general-conference/april-2015-general-conference/2015-04-3040-president-dieter-f-uchtdorf-eng.pdf,"Priesthood Session April 2015",20150424,https://youtu.be/ihr1pUypXMc,E096B1A6-A16A-4B2D-9E07-1AE12E36954D
"Priesthood and Personal Prayer","/Videos/General Conference/2015-April/04-Priesthood",http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-3050-president-henry-b-eyring-1080p-eng.mp4,http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-3050-president-henry-b-eyring-720p-eng.mp4,http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-3050-president-henry-b-eyring-360p-eng.mp4,2015-04-3050-president-henry-b-eyring-720p-eng.mp4,"/Audio/General Conference/2015-April/04-Priesthood",http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-3050-president-henry-b-eyring-64k-eng.mp3,"/Docs/General Conference/2015-April/04-Priesthood",http://media.ldscdn.org/pdf/general-conference/april-2015-general-conference/2015-04-3050-president-henry-b-eyring-eng.pdf,"Priesthood Session April 2015",20150427,https://youtu.be/ba1-6gYDros,66790B44-A76E-4EAB-B347-C9D713819DD3
"The Priesthood—a Sacred Gift","/Videos/General Conference/2015-April/04-Priesthood",http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-3060-president-thomas-s-monson-1080p-eng.mp4,http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-3060-president-thomas-s-monson-720p-eng.mp4,http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-3060-president-thomas-s-monson-360p-eng.mp4,2015-04-3060-president-thomas-s-monson-720p-eng.mp4,"/Audio/General Conference/2015-April/04-Priesthood",http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-3060-president-thomas-s-monson-64k-eng.mp3,"/Docs/General Conference/2015-April/04-Priesthood",http://media.ldscdn.org/pdf/general-conference/april-2015-general-conference/2015-04-3060-president-thomas-s-monson-eng.pdf,"Priesthood Session April 2015",20150427,https://youtu.be/xmZQ54laj2A,431E8505-9CA4-4773-AB33-B2D1F86456DB
"For the Strength of the Hills","/Videos/General Conference/2015-April/04-Priesthood",http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-3001-for-the-strength-of-the-hills-1080p-eng.mp4,http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-3001-for-the-strength-of-the-hills-720p-eng.mp4,http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-3001-for-the-strength-of-the-hills-360p-eng.mp4,2015-04-3001-for-the-strength-of-the-hills-720p-eng.mp4,"/Audio/General Conference/2015-April/04-Priesthood",http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-3001-for-the-strength-of-the-hills-256k-eng.mp3,,,"Priesthood Session April 2015",20150430,https://youtu.be/xm7Q616bt14,62C1D949-1660-4C62-B4CD-719D504B9323
"On This Day of Joy and Gladness","/Videos/General Conference/2015-April/04-Priesthood",http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-3002-on-this-day-of-joy-and-gladness-1080p-eng.mp4,http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-3002-on-this-day-of-joy-and-gladness-720p-eng.mp4,http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-3002-on-this-day-of-joy-and-gladness-360p-eng.mp4,2015-04-3002-on-this-day-of-joy-and-gladness-720p-eng.mp4,"/Audio/General Conference/2015-April/04-Priesthood",http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-3002-on-this-day-of-joy-and-gladness-256k-eng.mp3,,,"Priesthood Session April 2015",20150430,https://youtu.be/a4QBsadqMPE,3CD0570B-C993-4AAD-9B64-87FF7C74BC54
"Hark, All Ye Nations!","/Videos/General Conference/2015-April/04-Priesthood",http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-3031-hark-all-ye-nations-1080p-eng.mp4,http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-3031-hark-all-ye-nations-720p-eng.mp4,http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-3031-hark-all-ye-nations-360p-eng.mp4,2015-04-3031-hark-all-ye-nations-720p-eng.mp4,"/Audio/General Conference/2015-April/04-Priesthood",http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-3031-hark-all-ye-nations-256k-eng.mp3,,,"Priesthood Session April 2015",20150430,https://youtu.be/V8sIFv_co98,138A48CB-F880-4D0E-9DDD-C6F56E2F6B63
"The Sustaining of Church Officers","/Videos/General Conference/2015-April/03-Sat PM",http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2010-the-sustaining-of-church-officers-1080p-eng.mp4,http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2010-the-sustaining-of-church-officers-720p-eng.mp4,http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2010-the-sustaining-of-church-officers-360p-eng.mp4,2015-04-2010-the-sustaining-of-church-officers-720p-eng.mp4,"/Audio/General Conference/2015-April/03-Sat PM",http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2010-the-sustaining-of-church-officers-64k-eng.mp3,"/Docs/General Conference/2015-April/03-Sat PM",http://media.ldscdn.org/pdf/general-conference/april-2015-general-conference/2015-04-2010-the-sustaining-of-church-officers-eng.pdf,"Saturday Afternoon Session April 2015",20150416,https://youtu.be/VV19z3RbTpM,83665B3B-40B3-4B1F-9735-1D4D41E5768B
"Church Auditing Department Report, 2014","/Videos/General Conference/2015-April/03-Sat PM",http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2020-church-auditing-department-report-2014-1080p-eng.mp4,http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2020-church-auditing-department-report-2014-720p-eng.mp4,http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2020-church-auditing-department-report-2014-360p-eng.mp4,2015-04-2020-church-auditing-department-report-2014-720p-eng.mp4,"/Audio/General Conference/2015-April/03-Sat PM",http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2020-church-auditing-department-report-2014-64k-eng.mp3,,,"Saturday Afternoon Session April 2015",20150416,https://youtu.be/B6y4A-3aVSE,9AF92C84-1B75-49D7-A189-FEC5DF0EBA9C
"Statistical Report, 2014","/Videos/General Conference/2015-April/03-Sat PM",http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2030-statistical-report-2014-1080p-eng.mp4,http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2030-statistical-report-2014-720p-eng.mp4,http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2030-statistical-report-2014-360p-eng.mp4,2015-04-2030-statistical-report-2014-720p-eng.mp4,"/Audio/General Conference/2015-April/03-Sat PM",http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2030-statistical-report-2014-64k-eng.mp3,"/Docs/General Conference/2015-April/03-Sat PM",http://media.ldscdn.org/pdf/general-conference/april-2015-general-conference/2015-04-2030-statistical-report-2014-eng.pdf,"Saturday Afternoon Session April 2015",20150416,https://youtu.be/bwj-_55O3Io,71B3FF64-241C-4BC2-81A1-14C9DE1579A4
"Therefore They Hushed Their Fears","/Videos/General Conference/2015-April/03-Sat PM",http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2040-elder-david-a-bednar-1080p-eng.mp4,http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2040-elder-david-a-bednar-720p-eng.mp4,http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2040-elder-david-a-bednar-360p-eng.mp4,2015-04-2040-elder-david-a-bednar-720p-eng.mp4,"/Audio/General Conference/2015-April/03-Sat PM",http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2040-elder-david-a-bednar-64k-eng.mp3,"/Docs/General Conference/2015-April/03-Sat PM",http://media.ldscdn.org/pdf/general-conference/april-2015-general-conference/2015-04-2040-elder-david-a-bednar-eng.pdf,"Saturday Afternoon Session April 2015",20150418,https://youtu.be/muKEiucoRg0,B0093CED3A05428F9DF02F11B085BE9A
"Why Marriage, Why Family","/Videos/General Conference/2015-April/03-Sat PM",http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2050-elder-d-todd-christofferson-1080p-eng.mp4,http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2050-elder-d-todd-christofferson-720p-eng.mp4,http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2050-elder-d-todd-christofferson-360p-eng.mp4,2015-04-2050-elder-d-todd-christofferson-720p-eng.mp4,"/Audio/General Conference/2015-April/03-Sat PM",http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2050-elder-d-todd-christofferson-64k-eng.mp3,,,"Saturday Afternoon Session April 2015",20150418,https://youtu.be/x0_BF_jz_nk,
"The Music of the Gospel","/Videos/General Conference/2015-April/03-Sat PM",http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2060-elder-wilford-w-andersen-1080p-eng.mp4,http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2060-elder-wilford-w-andersen-720p-eng.mp4,http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2060-elder-wilford-w-andersen-360p-eng.mp4,2015-04-2060-elder-wilford-w-andersen-720p-eng.mp4,"/Audio/General Conference/2015-April/03-Sat PM",http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2060-elder-wilford-w-andersen-64k-eng.mp3,"/Docs/General Conference/2015-April/03-Sat PM",http://media.ldscdn.org/pdf/general-conference/april-2015-general-conference/2015-04-2060-elder-wilford-w-andersen-eng.pdf,"Saturday Afternoon Session April 2015",20150418,https://youtu.be/8OhUsrOtR0U,C30F9B88-E927-4C64-8320-114D29B4A66F
"Latter-day Saints Keep on Trying","/Videos/General Conference/2015-April/03-Sat PM",http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2070-elder-dale-g-renlund-1080p-eng.mp4,http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2070-elder-dale-g-renlund-720p-eng.mp4,http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2070-elder-dale-g-renlund-360p-eng.mp4,2015-04-2070-elder-dale-g-renlund-720p-eng.mp4,"/Audio/General Conference/2015-April/03-Sat PM",http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2070-elder-dale-g-renlund-64k-eng.mp3,"/Docs/General Conference/2015-April/03-Sat PM",http://media.ldscdn.org/pdf/general-conference/april-2015-general-conference/2015-04-2070-elder-dale-g-renlund-eng.pdf,"Saturday Afternoon Session April 2015",20150418,https://youtu.be/JA94Hsbbkpg,519DE322-3507-4FBE-B45A-D8D95EBCEAFE
"Truly Good and without Guile","/Videos/General Conference/2015-April/03-Sat PM",http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2080-elder-michael-t-ringwood-1080p-eng.mp4,http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2080-elder-michael-t-ringwood-720p-eng.mp4,http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2080-elder-michael-t-ringwood-360p-eng.mp4,2015-04-2080-elder-michael-t-ringwood-720p-eng.mp4,"/Audio/General Conference/2015-April/03-Sat PM",http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2080-elder-michael-t-ringwood-64k-eng.mp3,"/Docs/General Conference/2015-April/03-Sat PM",http://media.ldscdn.org/pdf/general-conference/april-2015-general-conference/2015-04-2080-elder-michael-t-ringwood-eng.pdf,"Saturday Afternoon Session April 2015",20150419,https://youtu.be/GrZUZ0RjPvM,ACCFC1AD-F6D1-48E9-B2AE-710BDE19A915
"The Lord Is My Light","/Videos/General Conference/2015-April/03-Sat PM",http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2090-elder-quentin-l-cook-1080p-eng.mp4,http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2090-elder-quentin-l-cook-720p-eng.mp4,http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2090-elder-quentin-l-cook-360p-eng.mp4,2015-04-2090-elder-quentin-l-cook-720p-eng.mp4,"/Audio/General Conference/2015-April/03-Sat PM",http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2090-elder-quentin-l-cook-64k-eng.mp3,"/Docs/General Conference/2015-April/03-Sat PM",http://media.ldscdn.org/pdf/general-conference/april-2015-general-conference/2015-04-2090-elder-quentin-l-cook-eng.pdf,"Saturday Afternoon Session April 2015",20150419,https://youtu.be/i-mA5k6ljhE,53D15883-C58A-4025-A601-79172AFF4555
"Praise to the Lord, the Almighty","/Videos/General Conference/2015-April/03-Sat PM",http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2001-praise-to-the-lord-the-almighty-1080p-eng.mp4,http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2001-praise-to-the-lord-the-almighty-720p-eng.mp4,http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2001-praise-to-the-lord-the-almighty-360p-eng.mp4,2015-04-2001-praise-to-the-lord-the-almighty-720p-eng.mp4,"/Audio/General Conference/2015-April/03-Sat PM",http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2001-praise-to-the-lord-the-almighty-256k-eng.mp3,,,"Saturday Afternoon Session April 2015",20150419,https://youtu.be/Nueg_YRwcfY,DBB5B349-1AB0-4A3F-A219-654F6E8CC02A
"I Stand All Amazed","/Videos/General Conference/2015-April/03-Sat PM",http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2031-i-stand-all-amazed-1080p-eng.mp4,http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2031-i-stand-all-amazed-720p-eng.mp4,http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2031-i-stand-all-amazed-360p-eng.mp4,2015-04-2031-i-stand-all-amazed-720p-eng.mp4,"/Audio/General Conference/2015-April/03-Sat PM",http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2031-i-stand-all-amazed-256k-eng.mp3,,,"Saturday Afternoon Session April 2015",20150419,https://youtu.be/jPm-h4j9OqY,A2B50A05-1BD7-4B6B-8E46-A6674D2F659A
"We Thank Thee, O God, for a Prophet","/Videos/General Conference/2015-April/02-Sat AM",http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2051-we-thank-thee-o-god-for-a-prophet-1080p-eng.mp4,http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2051-we-thank-thee-o-god-for-a-prophet-720p-eng.mp4,http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2051-we-thank-thee-o-god-for-a-prophet-360p-eng.mp4,2015-04-2051-we-thank-thee-o-god-for-a-prophet-720p-eng.mp4,"/Audio/General Conference/2015-April/02-Sat AM",http://media2.ldscdn.org/assets/general-conference/april-2015-general-conference/2015-04-2051-we-thank-thee-o-god-for-a-prophet-256k-eng.mp3,,,"Saturday Afternoon Session April 2015",20150420,https://youtu.be/Cux2bjwSoZs,BEB1A197-60A3-4478-AC8F-27DAE1F0DEAE
