Title,"Video Directory","1080p URL","720p URL","360p URL","File Name 720p","Audio Directory","Audio URL","Document Directory","Document URL",Category,"Release Date","YouTube URL",GUID
"The Greatest Commandment","/Videos/Bible Videos/03-Final Days",http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-052-the-greatest-commandment-1080p-eng.mp4,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-052-the-greatest-commandment-720p-eng.mp4,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-052-the-greatest-commandment-360p-eng.mp4,2011-10-052-the-greatest-commandment-720p-eng.mp4,,,,,"Bible Videos",20150628,https://youtu.be/db-lE_f2U5I,0F25753A4-59D5-4783-A146-25980C885D642
"I am the Bread of Life","/Videos/Bible Videos/02-Ministry",,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-051-i-am-the-bread-of-life-720p-eng.mp4,,2011-10-051-i-am-the-bread-of-life-720p-eng.mp4,,,,,"Bible Videos",20150628,,72CCAB44-E6B9-4942-AC11-78481537D78A
"Whosoever Will Lose His Life for My Sake Shall Find It","/Videos/Bible Videos/02-Ministry",,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-050-whosoever-will-lose-his-life-for-my-sake-shall-find-it-720p-eng.mp4,,2011-10-050-whosoever-will-lose-his-life-for-my-sake-shall-find-it-720p-eng.mp4,,,,,"Bible Videos",20150628,,45557AD9-5589-46EE-A533-DCB80F6165366
"Thou Art the Christ","/Videos/Bible Videos/02-Ministry",,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-049-thou-art-the-christ-720p-eng.mp4,,2011-10-049-thou-art-the-christ-720p-eng.mp4,,,,,"Bible Videos",20150628,,77EFB05D-901B-47F3-BA4B-EBC90D2203C70
"Render unto Caesar and unto God","/Videos/Bible Videos/03-Final Days",,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-048-render-unto-caesar-and-unto-god-720p-eng.mp4,,2011-10-048-render-unto-caesar-and-unto-god-720p-eng.mp4,,,,,"Bible Videos",20150628,,0B912DF85-5192-4D3C-9426-56190A7230E3B
"Peter and John Continue Preaching the Gospel","/Videos/Bible Videos/05-Acts of the Apostles",,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-047-peter-and-john-continue-preaching-the-gospel-720p-eng.mp4,,2011-10-047-peter-and-john-continue-preaching-the-gospel-720p-eng.mp4,,,,,"Bible Videos",20150628,,0B95F9CD6-2ADA-448F-A6A9-894A0D9E43A6C
"Peter and John Are Judged","/Videos/Bible Videos/05-Acts of the Apostles",,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-046-peter-and-john-are-judged-720p-eng.mp4,,2011-10-046-peter-and-john-are-judged-720p-eng.mp4,,,,,"Bible Videos",20150628,,0B61C6799-6AD0-4F9A-B0BE-54EC495C5040
"Peter Preaches and is Arrested","/Videos/Bible Videos/05-Acts of the Apostles",,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-045-peter-preaches-and-is-arrested-720p-eng.mp4,,2011-10-045-peter-preaches-and-is-arrested-720p-eng.mp4,,,,,"Bible Videos",20150628,,38822347-0CEB-43A3-A434-F43D7AE14202
"Peter and John Heal a Man Crippled Since Birth","/Videos/Bible Videos/05-Acts of the Apostles",,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-044-peter-and-john-heal-a-man-crippled-since-birth-720p-eng.mp4,,2011-10-044-peter-and-john-heal-a-man-crippled-since-birth-720p-eng.mp4,,,,,"Bible Videos",20150628,,0B775201A-37D3-4225-A508-FB9F7F0252EB
"Good Tidings of Great Joy: The Birth of Jesus Christ","/Videos/Bible Videos/01-Birth",http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-043-good-tidings-of-great-joy-the-birth-of-jesus-christ-1080p-eng.mp4,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-043-good-tidings-of-great-joy-the-birth-of-jesus-christ-720p-eng.mp4,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-043-good-tidings-of-great-joy-the-birth-of-jesus-christ-360p-eng.mp4,2011-10-043-good-tidings-of-great-joy-the-birth-of-jesus-christ-720p-eng.mp4,,,,,"Bible Videos",20150622,https://youtu.be/xCxV9CbC180,13A1FB9B-2424-45CB-A95E-D0604B1F7E33
"For God So Loved the World","/Videos/Bible Videos/02-Ministry",,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-042-for-god-so-loved-the-world-720p-eng.mp4,,2011-10-042-for-god-so-loved-the-world-720p-eng.mp4,,,,,"Bible Videos",20150628,,09738AD0-F42F-452E-9B51-B38F5F47A539
"Jesus Declares: I Am the Light of the World, the Truth Shall Make You Free","/Videos/Bible Videos/02-Ministry",http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-041-jesus-declares-i-am-the-light-of-the-world-the-truth-shall-make-you-free-1080p-eng.mp4,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-041-jesus-declares-i-am-the-light-of-the-world-the-truth-shall-make-you-free-720p-eng.mp4,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-041-jesus-declares-i-am-the-light-of-the-world-the-truth-shall-make-you-free-360p-eng.mp4,2011-10-041-jesus-declares-i-am-the-light-of-the-world-the-truth-shall-make-you-free-720p-eng.mp4,,,,,"Bible Videos",20150425,https://youtu.be/9R5VwxvUUvI,05220B00-F917-4F0F-8CFF-51B962D391BB
"Jesus Cleanses the Temple","/Videos/Bible Videos/02-Ministry",,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-039-jesus-cleanses-the-temple-720p-eng.mp4,,2011-10-039-jesus-cleanses-the-temple-720p-eng.mp4,,,,,"Bible Videos",20150628,,0E8D2A7F8-9617-4D02-A4CB-993D1A63C2BA
"Jesus Forgives Sins and Heals a Man Stricken with Palsy","/Videos/Bible Videos/02-Ministry",,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-038-jesus-forgives-sins-and-heals-a-man-stricken-with-palsy-720p-eng.mp4,,2011-10-038-jesus-forgives-sins-and-heals-a-man-stricken-with-palsy-720p-eng.mp4,,,,,"Bible Videos",20150628,,12B6B5E2-531B-4BEF-9A52-ED5509643D9A0
"Jesus Raises the Daughter of Jairus","/Videos/Bible Videos/02-Ministry",,http://media2.ldscdn.org/assets/scripture-and-lesson-support/the-life-of-jesus-christ-bible-videos/2011-10-037-jesus-raises-the-daughter-of-jairus-720p-eng.mp4,,2011-10-037-jesus-raises-the-daughter-of-jairus-720p-eng.mp4,,,,,"Bible Videos",20150628,,093CDBA48-F313-4D2F-B8AA-23860828EB8EE
